image_id,bbox
L23_17.jpg,"[11, 0.35693359375, 0.47607421875, 0.7041015625, 0.7958984375]"
L23_18.jpg,"[11, 0.59521484375, 0.49560546875, 0.7314453125, 0.7919921875]"
L23_19.jpg,"[11, 0.58984375, 0.46728515625, 0.578125, 0.6669921875]"
L23_20.jpg,"[11, 0.55615234375, 0.5, 0.8876953125, 1.0]"
L23_21.jpg,"[11, 0.5947265625, 0.48486328125, 0.673828125, 0.7470703125]"
L23_22.jpg,"[11, 0.40380859375, 0.4892578125, 0.6962890625, 0.765625]"
L23_23.jpg,"[11, 0.4189453125, 0.44677734375, 0.71484375, 0.7783203125]"
L23_24.jpg,"[11, 0.384765625, 0.54736328125, 0.76953125, 0.8544921875]"
L21_0.jpg,"[11, 0.3603515625, 0.70947265625, 0.6171875, 0.5810546875]"
L21_1.jpg,"[11, 0.6083984375, 0.5625, 0.48046875, 0.51171875]"
L21_2.jpg,"[11, 0.50634765625, 0.65966796875, 0.6181640625, 0.6240234375]"
L21_3.jpg,"[11, 0.43212890625, 0.57275390625, 0.4912109375, 0.5166015625]"
L21_4.jpg,"[11, 0.453125, 0.58740234375, 0.421875, 0.4638671875]"
L21_5.jpg,"[11, 0.6259765625, 0.52099609375, 0.587890625, 0.6220703125]"
L21_6.jpg,"[11, 0.431640625, 0.60791015625, 0.55078125, 0.5751953125]"
L21_7.jpg,"[11, 0.56591796875, 0.5703125, 0.4052734375, 0.462890625]"
L21_8.jpg,"[11, 0.72265625, 0.59326171875, 0.5546875, 0.6552734375]"
L21_9.jpg,"[11, 0.533203125, 0.59326171875, 0.37109375, 0.4228515625]"
L21_10.jpg,"[11, 0.44140625, 0.58056640625, 0.4609375, 0.4951171875]"
L21_11.jpg,"[11, 0.47216796875, 0.5888671875, 0.3974609375, 0.455078125]"
L21_12.jpg,"[11, 0.4658203125, 0.58837890625, 0.375, 0.4287109375]"
L21_13.jpg,"[11, 0.50390625, 0.59912109375, 0.4375, 0.4775390625]"
L21_14.jpg,"[11, 0.435546875, 0.576171875, 0.48046875, 0.509765625]"
L21_15.jpg,"[11, 0.5693359375, 0.57080078125, 0.498046875, 0.5205078125]"
L21_16.jpg,"[11, 0.49560546875, 0.59912109375, 0.4619140625, 0.4951171875]"
L21_17.jpg,"[11, 0.56884765625, 0.5712890625, 0.4970703125, 0.51953125]"
L21_18.jpg,"[11, 0.52587890625, 0.59521484375, 0.3583984375, 0.4111328125]"
L21_19.jpg,"[11, 0.548828125, 0.58642578125, 0.431640625, 0.4716796875]"
L21_20.jpg,"[11, 0.556640625, 0.58154296875, 0.458984375, 0.4931640625]"
L21_21.jpg,"[11, 0.43701171875, 0.5771484375, 0.4775390625, 0.505859375]"
L21_22.jpg,"[11, 0.43115234375, 0.572265625, 0.4931640625, 0.517578125]"
L21_23.jpg,"[11, 0.490234375, 0.59912109375, 0.423828125, 0.4658203125]"
L21_24.jpg,"[11, 0.5986328125, 0.5771484375, 0.52734375, 0.546875]"
L16_0.jpg,"[11, 0.5126953125, 0.78466796875, 0.47265625, 0.4306640625]"
L16_1.jpg,"[11, 0.72021484375, 0.654296875, 0.5595703125, 0.57421875]"
L16_2.jpg,"[11, 0.43212890625, 0.62841796875, 0.4365234375, 0.4794921875]"
L16_3.jpg,"[11, 0.70458984375, 0.7177734375, 0.5908203125, 0.564453125]"
L16_4.jpg,"[11, 0.474609375, 0.60693359375, 0.779296875, 0.7861328125]"
L16_5.jpg,"[11, 0.59375, 0.3515625, 0.638671875, 0.650390625]"
L16_6.jpg,"[11, 0.6689453125, 0.6142578125, 0.662109375, 0.748046875]"
L16_7.jpg,"[11, 0.43212890625, 0.62841796875, 0.4365234375, 0.4794921875]"
L16_8.jpg,"[11, 0.56201171875, 0.630859375, 0.4541015625, 0.494140625]"
L16_9.jpg,"[11, 0.39599609375, 0.60205078125, 0.5615234375, 0.5888671875]"
L16_10.jpg,"[11, 0.642578125, 0.70654296875, 0.71484375, 0.5869140625]"
L16_11.jpg,"[11, 0.41748046875, 0.55126953125, 0.7900390625, 0.7958984375]"
L16_12.jpg,"[11, 0.56689453125, 0.62841796875, 0.4365234375, 0.4794921875]"
L16_13.jpg,"[11, 0.60009765625, 0.6513671875, 0.4658203125, 0.51171875]"
L16_14.jpg,"[11, 0.564453125, 0.6298828125, 0.4453125, 0.486328125]"
L16_15.jpg,"[11, 0.4599609375, 0.6396484375, 0.525390625, 0.55859375]"
L16_16.jpg,"[11, 0.5048828125, 0.64501953125, 0.599609375, 0.6201171875]"
L16_17.jpg,"[11, 0.39013671875, 0.595703125, 0.5810546875, 0.60546875]"
L16_18.jpg,"[11, 0.4658203125, 0.64111328125, 0.541015625, 0.5712890625]"
L16_19.jpg,"[11, 0.5849609375, 0.67822265625, 0.806640625, 0.6435546875]"
L16_20.jpg,"[11, 0.6142578125, 0.5888671875, 0.595703125, 0.6171875]"
L16_21.jpg,"[11, 0.42626953125, 0.77001953125, 0.5419921875, 0.4599609375]"
L16_22.jpg,"[11, 0.6103515625, 0.64794921875, 0.779296875, 0.7041015625]"
L16_23.jpg,"[11, 0.44580078125, 0.634765625, 0.4833984375, 0.521484375]"
L16_24.jpg,"[11, 0.43212890625, 0.62841796875, 0.4365234375, 0.4794921875]"
L15_0.jpg,"[11, 0.6328125, 0.59228515625, 0.65625, 0.7255859375]"
L15_1.jpg,"[11, 0.396484375, 0.62548828125, 0.51171875, 0.6123046875]"
L15_2.jpg,"[11, 0.5693359375, 0.64404296875, 0.642578125, 0.7119140625]"
L15_3.jpg,"[11, 0.396484375, 0.62451171875, 0.509765625, 0.6103515625]"
L15_4.jpg,"[11, 0.5595703125, 0.615234375, 0.7890625, 0.76953125]"
L15_5.jpg,"[11, 0.45849609375, 0.63623046875, 0.7177734375, 0.7275390625]"
L15_6.jpg,"[11, 0.61328125, 0.603515625, 0.7109375, 0.78515625]"
L15_7.jpg,"[11, 0.36669921875, 0.62841796875, 0.5380859375, 0.6435546875]"
L15_8.jpg,"[11, 0.5595703125, 0.6259765625, 0.681640625, 0.748046875]"
L15_9.jpg,"[11, 0.6025390625, 0.62451171875, 0.509765625, 0.6103515625]"
L15_10.jpg,"[11, 0.60595703125, 0.57861328125, 0.7880859375, 0.8427734375]"
L15_11.jpg,"[11, 0.35546875, 0.57177734375, 0.7109375, 0.7646484375]"
L15_12.jpg,"[11, 0.642578125, 0.56787109375, 0.71484375, 0.7705078125]"
L15_13.jpg,"[11, 0.3876953125, 0.66845703125, 0.546875, 0.6552734375]"
L15_14.jpg,"[11, 0.64599609375, 0.58544921875, 0.7080078125, 0.7802734375]"
L15_15.jpg,"[11, 0.3583984375, 0.5625, 0.716796875, 0.77734375]"
L15_16.jpg,"[11, 0.6025390625, 0.62451171875, 0.509765625, 0.6103515625]"
L15_17.jpg,"[11, 0.47216796875, 0.63427734375, 0.7451171875, 0.7314453125]"
L15_18.jpg,"[11, 0.57373046875, 0.7099609375, 0.8525390625, 0.580078125]"
L15_19.jpg,"[11, 0.22802734375, 0.6328125, 0.4560546875, 0.6953125]"
L15_20.jpg,"[11, 0.4111328125, 0.6357421875, 0.57421875, 0.6640625]"
L15_21.jpg,"[11, 0.6005859375, 0.62646484375, 0.521484375, 0.6201171875]"
L15_22.jpg,"[11, 0.52734375, 0.63427734375, 0.744140625, 0.7314453125]"
L15_23.jpg,"[11, 0.45703125, 0.63671875, 0.71484375, 0.7265625]"
L15_24.jpg,"[11, 0.63818359375, 0.54296875, 0.7236328125, 0.806640625]"
L10_0.jpg,"[11, 0.20654296875, 0.3759765625, 0.4130859375, 0.51953125]"
L10_1.jpg,"[11, 0.3935546875, 0.45166015625, 0.228515625, 0.2939453125]"
L10_2.jpg,"[11, 0.388671875, 0.4638671875, 0.26171875, 0.318359375]"
L10_3.jpg,"[11, 0.3935546875, 0.45166015625, 0.228515625, 0.2939453125]"
L10_4.jpg,"[11, 0.623046875, 0.45556640625, 0.25, 0.3193359375]"
L10_5.jpg,"[11, 0.615234375, 0.5107421875, 0.345703125, 0.369140625]"
L10_6.jpg,"[11, 0.705078125, 0.43603515625, 0.400390625, 0.4189453125]"
L10_7.jpg,"[11, 0.5830078125, 0.447265625, 0.349609375, 0.396484375]"
L10_8.jpg,"[11, 0.39453125, 0.419921875, 0.3671875, 0.3984375]"
L10_9.jpg,"[11, 0.59228515625, 0.45703125, 0.4833984375, 0.498046875]"
L10_10.jpg,"[11, 0.38623046875, 0.4736328125, 0.2841796875, 0.333984375]"
L10_11.jpg,"[11, 0.3935546875, 0.45166015625, 0.228515625, 0.2939453125]"
L10_12.jpg,"[11, 0.4287109375, 0.4072265625, 0.33984375, 0.3671875]"
L10_13.jpg,"[11, 0.76416015625, 0.6875, 0.3173828125, 0.3828125]"
L10_14.jpg,"[11, 0.38916015625, 0.462890625, 0.2587890625, 0.31640625]"
L10_15.jpg,"[11, 0.4248046875, 0.33056640625, 0.37109375, 0.3779296875]"
L10_16.jpg,"[11, 0.3935546875, 0.45166015625, 0.228515625, 0.2939453125]"
L10_17.jpg,"[11, 0.6005859375, 0.44189453125, 0.255859375, 0.3134765625]"
L10_18.jpg,"[11, 0.3857421875, 0.47607421875, 0.2890625, 0.3369140625]"
L10_19.jpg,"[11, 0.40283203125, 0.43505859375, 0.2724609375, 0.3271484375]"
L10_20.jpg,"[11, 0.2685546875, 0.390625, 0.287109375, 0.3203125]"
L10_21.jpg,"[11, 0.56201171875, 0.5283203125, 0.2470703125, 0.291015625]"
L10_22.jpg,"[11, 0.18994140625, 0.35107421875, 0.2138671875, 0.2607421875]"
L10_23.jpg,"[11, 0.3935546875, 0.45166015625, 0.228515625, 0.2939453125]"
L10_24.jpg,"[11, 0.60791015625, 0.45654296875, 0.2431640625, 0.3056640625]"
L11_0.jpg,"[11, 0.4921875, 0.4853515625, 0.78125, 0.8125]"
L11_1.jpg,"[11, 0.62353515625, 0.5546875, 0.5673828125, 0.599609375]"
L11_2.jpg,"[11, 0.29736328125, 0.43310546875, 0.5947265625, 0.7080078125]"
L11_3.jpg,"[11, 0.44384765625, 0.36328125, 0.6982421875, 0.7265625]"
L11_4.jpg,"[11, 0.45751953125, 0.46533203125, 0.4345703125, 0.5126953125]"
L11_5.jpg,"[11, 0.55859375, 0.2939453125, 0.53515625, 0.546875]"
L11_6.jpg,"[11, 0.47265625, 0.474609375, 0.421875, 0.498046875]"
L11_7.jpg,"[11, 0.53466796875, 0.4912109375, 0.6123046875, 0.640625]"
L11_8.jpg,"[11, 0.623046875, 0.46240234375, 0.708984375, 0.7412109375]"
L11_9.jpg,"[11, 0.61279296875, 0.57958984375, 0.6083984375, 0.6318359375]"
L11_10.jpg,"[11, 0.4697265625, 0.478515625, 0.486328125, 0.55078125]"
L11_11.jpg,"[11, 0.4775390625, 0.47021484375, 0.50390625, 0.5654296875]"
L11_12.jpg,"[11, 0.4658203125, 0.48583984375, 0.572265625, 0.6162109375]"
L11_13.jpg,"[11, 0.5625, 0.56396484375, 0.53515625, 0.5654296875]"
L11_14.jpg,"[11, 0.529296875, 0.4794921875, 0.490234375, 0.5546875]"
L11_15.jpg,"[11, 0.52294921875, 0.4716796875, 0.4833984375, 0.548828125]"
L11_16.jpg,"[11, 0.5263671875, 0.474609375, 0.421875, 0.498046875]"
L11_17.jpg,"[11, 0.4775390625, 0.47021484375, 0.50390625, 0.5654296875]"
L11_18.jpg,"[11, 0.28857421875, 0.24853515625, 0.5107421875, 0.4970703125]"
L11_19.jpg,"[11, 0.39990234375, 0.4443359375, 0.3798828125, 0.435546875]"
L11_20.jpg,"[11, 0.48095703125, 0.46875, 0.5439453125, 0.595703125]"
L11_21.jpg,"[11, 0.431640625, 0.44189453125, 0.751953125, 0.7900390625]"
L11_22.jpg,"[11, 0.48583984375, 0.46630859375, 0.5927734375, 0.6298828125]"
L11_23.jpg,"[11, 0.482421875, 0.46728515625, 0.5625, 0.6083984375]"
L11_24.jpg,"[11, 0.50048828125, 0.482421875, 0.5712890625, 0.634765625]"
L24_0.jpg,"[11, 0.5380859375, 0.45166015625, 0.388671875, 0.4345703125]"
L24_1.jpg,"[11, 0.4736328125, 0.41943359375, 0.431640625, 0.4501953125]"
L24_2.jpg,"[11, 0.49755859375, 0.416015625, 0.3662109375, 0.404296875]"
L24_3.jpg,"[11, 0.52490234375, 0.419921875, 0.4306640625, 0.44921875]"
L24_4.jpg,"[11, 0.53857421875, 0.3896484375, 0.4130859375, 0.453125]"
L24_5.jpg,"[11, 0.49462890625, 0.416015625, 0.3759765625, 0.412109375]"
L24_6.jpg,"[11, 0.54541015625, 0.25390625, 0.6396484375, 0.5078125]"
L24_7.jpg,"[11, 0.685546875, 0.39404296875, 0.44921875, 0.4580078125]"
L24_8.jpg,"[11, 0.54833984375, 0.43115234375, 0.4169921875, 0.4423828125]"
L24_9.jpg,"[11, 0.27880859375, 0.49267578125, 0.4560546875, 0.4716796875]"
L24_10.jpg,"[11, 0.31201171875, 0.64453125, 0.4931640625, 0.51171875]"
L24_11.jpg,"[11, 0.525390625, 0.4306640625, 0.333984375, 0.3828125]"
L24_12.jpg,"[11, 0.287109375, 0.25537109375, 0.57421875, 0.5107421875]"
L24_13.jpg,"[11, 0.38720703125, 0.42578125, 0.4013671875, 0.4375]"
L24_14.jpg,"[11, 0.5458984375, 0.43017578125, 0.412109375, 0.4384765625]"
L24_15.jpg,"[11, 0.50830078125, 0.416015625, 0.3896484375, 0.421875]"
L24_16.jpg,"[11, 0.49755859375, 0.416015625, 0.3662109375, 0.404296875]"
L24_17.jpg,"[11, 0.5029296875, 0.416015625, 0.37109375, 0.408203125]"
L24_18.jpg,"[11, 0.498046875, 0.416015625, 0.32421875, 0.376953125]"
L24_19.jpg,"[11, 0.4853515625, 0.4375, 0.408203125, 0.443359375]"
L24_20.jpg,"[11, 0.5087890625, 0.41650390625, 0.390625, 0.4228515625]"
L24_21.jpg,"[11, 0.51513671875, 0.41748046875, 0.2998046875, 0.3486328125]"
L24_22.jpg,"[11, 0.4765625, 0.4189453125, 0.42578125, 0.447265625]"
L24_23.jpg,"[11, 0.48583984375, 0.4169921875, 0.3076171875, 0.35546875]"
L24_24.jpg,"[11, 0.46533203125, 0.5, 0.5439453125, 0.552734375]"
N9_0.jpg,"[13, 0.61962890625, 0.56591796875, 0.7373046875, 0.7529296875]"
N9_1.jpg,"[13, 0.61767578125, 0.55419921875, 0.7646484375, 0.8525390625]"
N9_2.jpg,"[13, 0.58984375, 0.6025390625, 0.568359375, 0.595703125]"
N9_3.jpg,"[13, 0.58984375, 0.6025390625, 0.568359375, 0.595703125]"
N9_4.jpg,"[13, 0.3427734375, 0.5703125, 0.685546875, 0.859375]"
N9_5.jpg,"[13, 0.6103515625, 0.5791015625, 0.779296875, 0.841796875]"
N9_6.jpg,"[13, 0.5498046875, 0.619140625, 0.548828125, 0.57421875]"
N9_7.jpg,"[13, 0.4091796875, 0.6025390625, 0.568359375, 0.595703125]"
N9_8.jpg,"[13, 0.53125, 0.60888671875, 0.818359375, 0.7822265625]"
N9_9.jpg,"[13, 0.61865234375, 0.5478515625, 0.7626953125, 0.79296875]"
N9_10.jpg,"[13, 0.537109375, 0.66259765625, 0.80859375, 0.6748046875]"
N9_11.jpg,"[13, 0.43505859375, 0.62060546875, 0.6884765625, 0.7099609375]"
N9_12.jpg,"[13, 0.41259765625, 0.60546875, 0.5888671875, 0.615234375]"
N9_13.jpg,"[13, 0.4091796875, 0.6025390625, 0.568359375, 0.595703125]"
N9_14.jpg,"[13, 0.2939453125, 0.47412109375, 0.587890625, 0.9482421875]"
N9_15.jpg,"[13, 0.5615234375, 0.6220703125, 0.69921875, 0.71875]"
N9_16.jpg,"[13, 0.4189453125, 0.6103515625, 0.62109375, 0.646484375]"
N9_18.jpg,"[13, 0.49462890625, 0.62646484375, 0.8115234375, 0.7470703125]"
N9_19.jpg,"[13, 0.5830078125, 0.63720703125, 0.705078125, 0.7255859375]"
N9_20.jpg,"[13, 0.60009765625, 0.5927734375, 0.6259765625, 0.650390625]"
N9_21.jpg,"[13, 0.587890625, 0.61865234375, 0.6953125, 0.7177734375]"
N9_22.jpg,"[13, 0.45703125, 0.748046875, 0.51171875, 0.50390625]"
N9_23.jpg,"[13, 0.517578125, 0.63916015625, 0.603515625, 0.6181640625]"
N9_24.jpg,"[13, 0.43115234375, 0.6201171875, 0.7197265625, 0.744140625]"
N6_0.jpg,"[13, 0.546875, 0.55908203125, 0.69921875, 0.7138671875]"
N6_1.jpg,"[13, 0.5498046875, 0.32177734375, 0.65234375, 0.6435546875]"
N6_2.jpg,"[13, 0.494140625, 0.5751953125, 0.6328125, 0.65625]"
N6_3.jpg,"[13, 0.5048828125, 0.56640625, 0.51953125, 0.5546875]"
N6_4.jpg,"[13, 0.52197265625, 0.57177734375, 0.7041015625, 0.7177734375]"
N6_5.jpg,"[13, 0.484375, 0.57373046875, 0.5078125, 0.5419921875]"
N6_6.jpg,"[13, 0.5048828125, 0.5751953125, 0.6328125, 0.65625]"
N6_7.jpg,"[13, 0.484375, 0.57373046875, 0.5078125, 0.5419921875]"
N6_8.jpg,"[13, 0.462890625, 0.56689453125, 0.703125, 0.7216796875]"
N6_9.jpg,"[13, 0.451171875, 0.58984375, 0.90234375, 0.8203125]"
N6_10.jpg,"[13, 0.5146484375, 0.57373046875, 0.5078125, 0.5419921875]"
N6_11.jpg,"[13, 0.45458984375, 0.57763671875, 0.9091796875, 0.8447265625]"
N6_12.jpg,"[13, 0.5751953125, 0.67626953125, 0.673828125, 0.6474609375]"
N6_13.jpg,"[13, 0.505859375, 0.57177734375, 0.64453125, 0.6748046875]"
N6_14.jpg,"[13, 0.50830078125, 0.57470703125, 0.6494140625, 0.6708984375]"
N6_15.jpg,"[13, 0.494140625, 0.5751953125, 0.5703125, 0.599609375]"
N6_16.jpg,"[13, 0.41845703125, 0.48291015625, 0.8369140625, 0.9658203125]"
N6_17.jpg,"[13, 0.509765625, 0.57470703125, 0.65625, 0.6767578125]"
N6_18.jpg,"[13, 0.6064453125, 0.5625, 0.65625, 0.671875]"
N6_19.jpg,"[13, 0.47900390625, 0.572265625, 0.5498046875, 0.580078125]"
N6_20.jpg,"[13, 0.6923828125, 0.74658203125, 0.615234375, 0.5068359375]"
N6_21.jpg,"[13, 0.44140625, 0.5361328125, 0.8828125, 0.927734375]"
N6_22.jpg,"[13, 0.50341796875, 0.5751953125, 0.5810546875, 0.609375]"
N6_23.jpg,"[13, 0.40234375, 0.3955078125, 0.8046875, 0.791015625]"
N6_24.jpg,"[13, 0.484375, 0.57373046875, 0.5078125, 0.5419921875]"
N18_0.jpg,"[13, 0.5634765625, 0.58837890625, 0.37109375, 0.4541015625]"
N18_1.jpg,"[13, 0.59326171875, 0.55615234375, 0.5107421875, 0.5517578125]"
N18_2.jpg,"[13, 0.611328125, 0.4990234375, 0.654296875, 0.662109375]"
N18_3.jpg,"[13, 0.4384765625, 0.5908203125, 0.35546875, 0.443359375]"
N18_4.jpg,"[13, 0.560546875, 0.5908203125, 0.35546875, 0.443359375]"
N18_5.jpg,"[13, 0.46875, 0.5458984375, 0.583984375, 0.59375]"
N18_6.jpg,"[13, 0.47607421875, 0.646484375, 0.5087890625, 0.568359375]"
N18_7.jpg,"[13, 0.27734375, 0.6640625, 0.5546875, 0.591796875]"
N18_8.jpg,"[13, 0.595703125, 0.552734375, 0.51953125, 0.556640625]"
N18_9.jpg,"[13, 0.515625, 0.60791015625, 0.51171875, 0.5517578125]"
N18_10.jpg,"[13, 0.58154296875, 0.572265625, 0.4580078125, 0.51953125]"
N18_11.jpg,"[13, 0.560546875, 0.5908203125, 0.35546875, 0.443359375]"
N18_12.jpg,"[13, 0.58251953125, 0.57177734375, 0.4599609375, 0.5205078125]"
N18_13.jpg,"[13, 0.41064453125, 0.5634765625, 0.4873046875, 0.5390625]"
N18_14.jpg,"[13, 0.359375, 0.763671875, 0.642578125, 0.47265625]"
N18_15.jpg,"[13, 0.72705078125, 0.74853515625, 0.4755859375, 0.5029296875]"
N18_16.jpg,"[13, 0.560546875, 0.5908203125, 0.35546875, 0.443359375]"
N18_17.jpg,"[13, 0.48974609375, 0.60888671875, 0.5244140625, 0.5595703125]"
N18_18.jpg,"[13, 0.26318359375, 0.53271484375, 0.5263671875, 0.7158203125]"
N18_19.jpg,"[13, 0.5556640625, 0.59375, 0.376953125, 0.458984375]"
N18_20.jpg,"[13, 0.5009765625, 0.720703125, 0.5859375, 0.55859375]"
N18_21.jpg,"[13, 0.46826171875, 0.6044921875, 0.4697265625, 0.52734375]"
N18_22.jpg,"[13, 0.4072265625, 0.5595703125, 0.501953125, 0.546875]"
N18_23.jpg,"[13, 0.59521484375, 0.552734375, 0.5185546875, 0.556640625]"
N18_24.jpg,"[13, 0.4970703125, 0.73681640625, 0.51953125, 0.5263671875]"
N12_0.jpg,"[13, 0.33935546875, 0.40966796875, 0.6787109375, 0.8193359375]"
N12_1.jpg,"[13, 0.5, 0.5, 1.0, 1.0]"
N12_2.jpg,"[13, 0.6416015625, 0.45166015625, 0.634765625, 0.6552734375]"
N12_3.jpg,"[13, 0.486328125, 0.544921875, 0.607421875, 0.65234375]"
N12_4.jpg,"[13, 0.49169921875, 0.5458984375, 0.6494140625, 0.685546875]"
N12_5.jpg,"[13, 0.3525390625, 0.6015625, 0.705078125, 0.796875]"
N12_6.jpg,"[13, 0.53271484375, 0.533203125, 0.6220703125, 0.6640625]"
N12_7.jpg,"[13, 0.521484375, 0.54150390625, 0.509765625, 0.5673828125]"
N12_8.jpg,"[13, 0.53955078125, 0.5244140625, 0.7001953125, 0.72265625]"
N12_9.jpg,"[13, 0.7470703125, 0.35205078125, 0.505859375, 0.5478515625]"
N12_10.jpg,"[13, 0.6279296875, 0.5166015625, 0.744140625, 0.873046875]"
N12_11.jpg,"[13, 0.458984375, 0.52392578125, 0.701171875, 0.7236328125]"
N12_12.jpg,"[13, 0.55517578125, 0.3681640625, 0.7412109375, 0.736328125]"
N12_13.jpg,"[13, 0.5224609375, 0.541015625, 0.494140625, 0.552734375]"
N12_14.jpg,"[13, 0.49951171875, 0.5712890625, 0.5595703125, 0.626953125]"
N12_15.jpg,"[13, 0.49755859375, 0.546875, 0.6923828125, 0.716796875]"
N12_16.jpg,"[13, 0.53466796875, 0.53125, 0.6435546875, 0.6796875]"
N12_17.jpg,"[13, 0.51123046875, 0.54541015625, 0.6220703125, 0.6630859375]"
N12_18.jpg,"[13, 0.54833984375, 0.5166015625, 0.5439453125, 0.609375]"
N12_19.jpg,"[13, 0.5966796875, 0.48828125, 0.806640625, 0.814453125]"
N12_20.jpg,"[13, 0.48681640625, 0.54541015625, 0.6142578125, 0.6572265625]"
N12_21.jpg,"[13, 0.525390625, 0.5390625, 0.53125, 0.5859375]"
N12_22.jpg,"[13, 0.5224609375, 0.541015625, 0.494140625, 0.552734375]"
N12_23.jpg,"[13, 0.384765625, 0.4453125, 0.76953125, 0.890625]"
N12_24.jpg,"[13, 0.62744140625, 0.31494140625, 0.7451171875, 0.6298828125]"
N14_0.jpg,"[13, 0.42431640625, 0.3564453125, 0.3798828125, 0.490234375]"
N14_1.jpg,"[13, 0.4140625, 0.36279296875, 0.416015625, 0.5185546875]"
N14_2.jpg,"[13, 0.53369140625, 0.341796875, 0.4970703125, 0.57421875]"
N14_3.jpg,"[13, 0.4599609375, 0.357421875, 0.50390625, 0.59765625]"
N14_4.jpg,"[13, 0.57470703125, 0.3564453125, 0.3798828125, 0.490234375]"
N14_5.jpg,"[13, 0.39599609375, 0.3759765625, 0.4755859375, 0.560546875]"
N14_6.jpg,"[13, 0.57470703125, 0.3564453125, 0.3798828125, 0.490234375]"
N14_7.jpg,"[13, 0.61279296875, 0.3505859375, 0.4541015625, 0.57421875]"
N14_8.jpg,"[13, 0.537109375, 0.34228515625, 0.48828125, 0.5693359375]"
N14_9.jpg,"[13, 0.5009765625, 0.337890625, 0.5625, 0.609375]"
N14_10.jpg,"[13, 0.42431640625, 0.3564453125, 0.3798828125, 0.490234375]"
N14_11.jpg,"[13, 0.4189453125, 0.328125, 0.490234375, 0.591796875]"
N14_12.jpg,"[13, 0.42236328125, 0.5732421875, 0.7646484375, 0.810546875]"
N14_13.jpg,"[13, 0.38818359375, 0.4189453125, 0.5869140625, 0.64453125]"
N14_14.jpg,"[13, 0.42578125, 0.35546875, 0.384765625, 0.494140625]"
N14_15.jpg,"[13, 0.5703125, 0.48046875, 0.7109375, 0.740234375]"
N14_16.jpg,"[13, 0.73046875, 0.43505859375, 0.5390625, 0.7236328125]"
N14_17.jpg,"[13, 0.3720703125, 0.43408203125, 0.744140625, 0.8681640625]"
N14_18.jpg,"[13, 0.57470703125, 0.3564453125, 0.3798828125, 0.490234375]"
N14_19.jpg,"[13, 0.42431640625, 0.3564453125, 0.3798828125, 0.490234375]"
N14_20.jpg,"[13, 0.42431640625, 0.3564453125, 0.3798828125, 0.490234375]"
N14_21.jpg,"[13, 0.4345703125, 0.330078125, 0.423828125, 0.537109375]"
N14_22.jpg,"[13, 0.3984375, 0.3740234375, 0.466796875, 0.5546875]"
N14_23.jpg,"[13, 0.39111328125, 0.3798828125, 0.4912109375, 0.5703125]"
N14_24.jpg,"[13, 0.43017578125, 0.35400390625, 0.3974609375, 0.5048828125]"
N21_0.jpg,"[13, 0.38037109375, 0.55029296875, 0.6162109375, 0.6865234375]"
N21_1.jpg,"[13, 0.38818359375, 0.43310546875, 0.5966796875, 0.6806640625]"
N21_2.jpg,"[13, 0.37451171875, 0.4658203125, 0.4814453125, 0.625]"
N21_3.jpg,"[13, 0.62255859375, 0.45947265625, 0.5068359375, 0.6396484375]"
N21_4.jpg,"[13, 0.54833984375, 0.4833984375, 0.8662109375, 0.9296875]"
N21_5.jpg,"[13, 0.37548828125, 0.53759765625, 0.5810546875, 0.6748046875]"
N21_6.jpg,"[13, 0.6357421875, 0.4990234375, 0.458984375, 0.623046875]"
N21_7.jpg,"[13, 0.46337890625, 0.45068359375, 0.8232421875, 0.9013671875]"
N21_8.jpg,"[13, 0.62841796875, 0.5107421875, 0.4931640625, 0.630859375]"
N21_9.jpg,"[13, 0.3701171875, 0.4970703125, 0.4375, 0.59765625]"
N21_10.jpg,"[13, 0.6728515625, 0.54052734375, 0.654296875, 0.8525390625]"
N21_11.jpg,"[13, 0.3720703125, 0.5224609375, 0.533203125, 0.65234375]"
N21_12.jpg,"[13, 0.384765625, 0.46337890625, 0.416015625, 0.5986328125]"
N21_13.jpg,"[13, 0.626953125, 0.521484375, 0.53125, 0.65234375]"
N21_14.jpg,"[13, 0.3818359375, 0.44482421875, 0.55859375, 0.6650390625]"
N21_15.jpg,"[13, 0.3779296875, 0.54443359375, 0.6015625, 0.6826171875]"
N21_16.jpg,"[13, 0.37158203125, 0.4814453125, 0.4169921875, 0.583984375]"
N21_17.jpg,"[13, 0.60791015625, 0.4287109375, 0.6103515625, 0.685546875]"
N21_18.jpg,"[13, 0.375, 0.46337890625, 0.490234375, 0.6298828125]"
N21_19.jpg,"[13, 0.373046875, 0.5283203125, 0.552734375, 0.662109375]"
N21_20.jpg,"[13, 0.37158203125, 0.5185546875, 0.5205078125, 0.646484375]"
N21_21.jpg,"[13, 0.3857421875, 0.4560546875, 0.771484375, 0.888671875]"
N21_22.jpg,"[13, 0.626953125, 0.52392578125, 0.537109375, 0.6552734375]"
N21_23.jpg,"[13, 0.64013671875, 0.47705078125, 0.4306640625, 0.6201171875]"
N21_24.jpg,"[13, 0.71728515625, 0.55517578125, 0.5654296875, 0.7470703125]"
N4_0.jpg,"[13, 0.48486328125, 0.4111328125, 0.8681640625, 0.822265625]"
N4_1.jpg,"[13, 0.65087890625, 0.5908203125, 0.6982421875, 0.80859375]"
N4_2.jpg,"[13, 0.4814453125, 0.349609375, 0.58984375, 0.681640625]"
